territori,tipus_de_territori,anys,edat_mitjana.espanya,edat_mitjana.resta de la unio europea,edat_mitjana.resta del mon
sant andreu,districte,2023,46.97726172,36.55719306,34.90177097
la trinitat vella,barri,1997,39.51656558,NA,29.0332127
la trinitat vella,barri,1998,39.77285819,NA,28.66053505
la trinitat vella,barri,1999,40.1469402,NA,27.23837398
la trinitat vella,barri,2000,40.43012622,NA,27.8500357
la trinitat vella,barri,2001,40.78990452,NA,28.84999809
la trinitat vella,barri,2002,40.91895264,NA,28.95734345
la trinitat vella,barri,2003,41.24235622,NA,29.44304782
la trinitat vella,barri,2004,41.73244421,31.06983471,30.01414613
la trinitat vella,barri,2005,42.13018374,28.97353847,30.03810037
la trinitat vella,barri,2006,42.10391427,30.77899058,30.08269142
la trinitat vella,barri,2007,42.09128189,30.11524821,30.43583705
la trinitat vella,barri,2008,42.24847305,30.90105,30.51271872
la trinitat vella,barri,2009,42.17608524,31.64727982,30.16196836
la trinitat vella,barri,2010,42.06518302,31.88925331,30.27924657
la trinitat vella,barri,2011,42.12609829,31.80962578,30.54812922
la trinitat vella,barri,2012,42.23480998,33.49051344,30.36169213
la trinitat vella,barri,2013,42.36119052,32.89352804,30.76741509
la trinitat vella,barri,2014,42.41139882,33.59598447,31.12752646
la trinitat vella,barri,2015,42.48728291,33.14550537,31.71499642
la trinitat vella,barri,2016,42.58677381,31.69186327,32.41217383
la trinitat vella,barri,2017,42.83576933,31.2934198,32.96288469
la trinitat vella,barri,2018,42.86011033,33.23074651,32.93515194
la trinitat vella,barri,2019,42.92071972,32.1210203,32.84816543
la trinitat vella,barri,2020,43.15651345,32.35743965,32.58359537
la trinitat vella,barri,2021,43.22067496,31.92824945,33.17265949
la trinitat vella,barri,2022,42.99196039,32.59886483,33.35515891
la trinitat vella,barri,2023,42.63607556,33.92449272,34.51276859
baro de viver,barri,1997,39.43154999,NA,NA
baro de viver,barri,1998,39.15444077,NA,NA
baro de viver,barri,1999,39.59431644,NA,NA
baro de viver,barri,2000,39.72675295,NA,NA
baro de viver,barri,2001,39.99702837,NA,NA
baro de viver,barri,2002,39.86838967,NA,NA
baro de viver,barri,2003,40.1282825,NA,30.29024559
baro de viver,barri,2004,40.22278205,NA,29.04795807
baro de viver,barri,2005,40.14144689,NA,29.31509286
baro de viver,barri,2006,40.29309989,NA,29.82100034
baro de viver,barri,2007,40.5751414,NA,31.53699903
baro de viver,barri,2008,40.4429684,NA,29.77072209
baro de viver,barri,2009,40.70860938,NA,29.8111667
baro de viver,barri,2010,40.81589062,NA,29.35744064
baro de viver,barri,2011,40.60763573,NA,30.10650979
baro de viver,barri,2012,41.12293067,NA,31.36861078
baro de viver,barri,2013,41.64625109,NA,32.03804252
baro de viver,barri,2014,41.97794345,NA,31.2242026
baro de viver,barri,2015,41.92693899,38.49272753,31.82684316
baro de viver,barri,2016,41.63965976,37.83858423,33.21665504
baro de viver,barri,2017,41.91239426,37.91430523,31.50245688
baro de viver,barri,2018,42.30405809,34.791765409999996,31.94309111
baro de viver,barri,2019,42.65865051,37.44104277,33.12644561
baro de viver,barri,2020,42.8091661,37.70008098,33.45837759
baro de viver,barri,2021,42.99648298,39.28083663,33.69925707
baro de viver,barri,2022,42.99411585,38.67715204,34.94183243
baro de viver,barri,2023,42.65873802,38.84903424,36.11018676
el bon pastor,barri,1997,41.26799313,NA,NA
el bon pastor,barri,1998,41.42740706,NA,37.74434291
el bon pastor,barri,1999,41.86966583,NA,37.10636008
el bon pastor,barri,2000,42.16112044,NA,34.6515705
el bon pastor,barri,2001,42.39252698,NA,28.60855486
el bon pastor,barri,2002,42.73563949,NA,27.46887404
el bon pastor,barri,2003,42.42456924,NA,27.35913396
el bon pastor,barri,2004,41.88450083,32.35145353,27.64909078
el bon pastor,barri,2005,41.8930978,29.27649038,28.71624004
el bon pastor,barri,2006,41.8333962,31.71815774,29.33858271
el bon pastor,barri,2007,41.66357152,30.49835688,28.98458969
el bon pastor,barri,2008,41.83706957,31.15686927,29.95548968
el bon pastor,barri,2009,41.81254357,31.31827517,30.77558418
el bon pastor,barri,2010,41.68448772,31.06997242,30.70034109
el bon pastor,barri,2011,41.75460974,31.43986951,31.15616935
el bon pastor,barri,2012,41.96166282,32.65344318,31.09494026
el bon pastor,barri,2013,42.14694387,33.83122731,31.34433512
el bon pastor,barri,2014,42.197185,33.45427875,32.49059337
el bon pastor,barri,2015,42.25381065,33.5230306,33.0053023
el bon pastor,barri,2016,42.32592921,33.95485854,33.65186958
el bon pastor,barri,2017,42.52394279,34.86411541,33.84329609
el bon pastor,barri,2018,42.65924738,34.74377548,33.23388112
el bon pastor,barri,2019,42.92153274,35.67538153,33.20781153
el bon pastor,barri,2020,43.14673419,36.38669061,33.42567047
el bon pastor,barri,2021,43.29157222,37.78098166,34.09244516
el bon pastor,barri,2022,43.57117558,38.53130579,34.26317695
el bon pastor,barri,2023,43.70629005,38.49906133,34.11216094
sant andreu,barri,1997,40.51915645,39.88080089,32.9572714
sant andreu,barri,1998,40.87636221,37.2974619,31.94286583
sant andreu,barri,1999,41.22973408,37.96843343,31.30100794
sant andreu,barri,2000,41.57543056,37.28644185,30.73188887
sant andreu,barri,2001,41.89974354,36.77408289,30.44898057
sant andreu,barri,2002,42.1473239,34.88458102,29.94600601
sant andreu,barri,2003,42.5250553,34.04877501,29.88161156
sant andreu,barri,2004,42.80190363,34.21977205,30.2298945
sant andreu,barri,2005,43.17119407,33.48280252,30.42075974
sant andreu,barri,2006,43.46970838,34.30858661,31.03267887
sant andreu,barri,2007,43.73347763,32.78074864,31.46588139
sant andreu,barri,2008,44.05790407,33.17751193,31.63249713
sant andreu,barri,2009,44.28396098,33.14847794,31.54109345
sant andreu,barri,2010,44.47091811,33.82612781,31.8023592
sant andreu,barri,2011,44.61930432,33.92740762,32.22827035
sant andreu,barri,2012,44.78759782,34.78833262,32.95950083
sant andreu,barri,2013,44.98767557,35.19840081,32.86403738
sant andreu,barri,2014,45.17071772,35.60052017,33.64151332
sant andreu,barri,2015,45.39892784,35.62128378,33.63011162
sant andreu,barri,2016,45.50924032,35.9709677,33.8322838
sant andreu,barri,2017,45.68827525,36.23454552,34.06342609
sant andreu,barri,2018,45.78617095,36.72546374,34.59760413
sant andreu,barri,2019,46.00954962,36.46450058,35.02060583
sant andreu,barri,2020,46.31395094,36.17696056,34.58276953
sant andreu,barri,2021,46.47350082,36.57581815,35.13689506
sant andreu,barri,2022,46.77204528,37.1315685,34.8592272
sant andreu,barri,2023,46.9820133,37.04052729,34.67141409
la sagrera,barri,1997,40.55290564,38.66392878,31.99614053
la sagrera,barri,1998,40.99298031,41.65784914,32.43456933
la sagrera,barri,1999,41.57174544,39.9671458,31.70348207
la sagrera,barri,2000,42.06065194,39.919212280000004,31.77630871
la sagrera,barri,2001,42.64657698,40.1115241,31.58793506
la sagrera,barri,2002,43.17033657,37.97990518,31.16830721
la sagrera,barri,2003,43.62399421,35.94053386,31.08855487
la sagrera,barri,2004,44.16096507,36.61430724,31.242357
la sagrera,barri,2005,44.56163434,36.32470384,31.65317729
la sagrera,barri,2006,45.1266225,34.85283062,31.82948369
la sagrera,barri,2007,45.50955289,33.80634309,31.99575405
la sagrera,barri,2008,45.81801129,32.94527016,31.78875906
la sagrera,barri,2009,46.06563658,32.88851107,31.74209669
la sagrera,barri,2010,46.3004609,32.94770329,32.05626377
la sagrera,barri,2011,46.3993406,32.66465289,32.39042821
la sagrera,barri,2012,46.68703345,33.09264858,32.8689257
la sagrera,barri,2013,46.84138092,33.66979686,33.10486221
la sagrera,barri,2014,47.03855935,34.29876985,33.49839289
la sagrera,barri,2015,47.08722243,34.41954431,33.32115066
la sagrera,barri,2016,47.29659343,34.446698,33.90158309
la sagrera,barri,2017,47.40056338,35.36123653,33.83369799
la sagrera,barri,2018,47.59557508,35.10721866,34.15813244
la sagrera,barri,2019,47.89129905,34.84605206,34.39399899
la sagrera,barri,2020,48.05725583,34.63522287,34.5920446
la sagrera,barri,2021,48.03990858,35.04896846,35.23735573
la sagrera,barri,2022,48.3835942,35.37326762,35.60115806
la sagrera,barri,2023,48.57699072,36.26426805,35.71907668
el congres i els indians,barri,1997,47.16791803,NA,30.52963183
el congres i els indians,barri,1998,47.32822858,40.80082129,30.54872004
el congres i els indians,barri,1999,47.45983402,41.42438646,30.59267506
el congres i els indians,barri,2000,47.59668567,41.80888278,30.7434236
el congres i els indians,barri,2001,47.87289681,38.086688,30.82167516
el congres i els indians,barri,2002,47.85831202,36.46197626,30.76083732
el congres i els indians,barri,2003,48.08219317,35.30388477,30.76169426
el congres i els indians,barri,2004,48.17485805,36.57280968,30.56339961
el congres i els indians,barri,2005,48.41607722,36.1755948,30.43945602
el congres i els indians,barri,2006,48.52001762,33.61728245,31.29416594
el congres i els indians,barri,2007,48.55685537,31.92162013,32.05753227
el congres i els indians,barri,2008,48.52622124,31.52512762,31.89630934
el congres i els indians,barri,2009,48.39972124,32.67876079,31.67626504
el congres i els indians,barri,2010,48.33569509,33.05162625,31.91820009
el congres i els indians,barri,2011,48.28619016,32.89112767,32.06055658
el congres i els indians,barri,2012,48.18079713,33.3245422,32.26684853
el congres i els indians,barri,2013,48.09902396,35.18955705,32.76603259
el congres i els indians,barri,2014,48.03412544,34.59272884,33.44106475
el congres i els indians,barri,2015,47.75016732,34.4721891,33.05930736
el congres i els indians,barri,2016,47.78669558,34.25478005,33.86723365
el congres i els indians,barri,2017,47.60931971,34.53801459,34.34220789
el congres i els indians,barri,2018,47.49490676,35.34722662,34.39945637
el congres i els indians,barri,2019,47.41707432,35.88482964,34.26633273
el congres i els indians,barri,2020,47.45501773,35.34516004,34.70412382
el congres i els indians,barri,2021,47.52437047,35.64124091,35.27098267
el congres i els indians,barri,2022,47.54654457,36.94374542,35.19942431
el congres i els indians,barri,2023,47.36825986,37.22444574,34.66978471
navas,barri,1997,42.42260752,41.08809174,29.02350276
navas,barri,1998,42.60846686,40.82072788,28.79779115
navas,barri,1999,42.90263884,39.81858372,29.65683776
navas,barri,2000,43.34919489,40.4759834,30.68925784
navas,barri,2001,43.78830989,37.65543344,31.6584414
navas,barri,2002,44.1515159,37.60965531,32.43715058
navas,barri,2003,44.7776159,35.18053892,31.47195384
navas,barri,2004,45.20498108,34.57058754,31.61076328
navas,barri,2005,45.69727741,34.23718913,31.92340727
navas,barri,2006,45.97038223,34.22267853,32.2219087
navas,barri,2007,46.32784509,34.41316658,31.57943528
navas,barri,2008,46.465809,33.7847238,31.8848699
navas,barri,2009,46.77673948,33.55098143,31.89685166
navas,barri,2010,46.85186924,33.92731438,32.25135931
navas,barri,2011,47.04387606,34.08400982,32.56437985
navas,barri,2012,47.22873951,34.6043435,32.70634691
navas,barri,2013,47.55866259,34.71003342,33.26098803
navas,barri,2014,47.82428252,35.47821445,33.40259523
navas,barri,2015,47.77635466,36.08287475,33.87264554
navas,barri,2016,47.79695573,35.54491082,34.20553103
navas,barri,2017,47.90415536,35.61072289,34.80320335
navas,barri,2018,48.03063751,36.01340366,34.87384856
navas,barri,2019,48.26400829,35.1234639,34.87196875
navas,barri,2020,48.34933444,35.43186658,35.12631771
navas,barri,2021,48.39768082,35.6207981,35.28108083
navas,barri,2022,48.58347406,35.85834719,35.51903517
navas,barri,2023,48.69602467,35.97814381,35.40009178
sant marti,districte,1997,41.95474271,36.06760463,32.36561045
sant marti,districte,1998,42.17930291,36.84302427,32.3967352
sant marti,districte,1999,42.50119169,36.49513151,31.97001651
sant marti,districte,2000,42.83220835,36.47243392,31.50176095
sant marti,districte,2001,43.14462788,35.63529911,31.01867067
sant marti,districte,2002,43.34956415,34.83050678,30.54737862
sant marti,districte,2003,43.62520418,34.25800548,30.42479667
sant marti,districte,2004,43.95230148,34.17761948,30.4526946
sant marti,districte,2005,44.24929383,33.94318226,30.85666723
sant marti,districte,2006,44.46206438,33.49676172,31.31572798
sant marti,districte,2007,44.66752826,32.89072905,31.29439979
sant marti,districte,2008,44.86049619,32.6678087,31.47897417
sant marti,districte,2009,44.98938095,32.90237959,31.56312591
sant marti,districte,2010,45.08858557,33.0296017,31.79809084
sant marti,districte,2011,45.18828496,33.44115315,31.95212156
sant marti,districte,2012,45.33319136,33.59540804,32.11935917
sant marti,districte,2013,45.49098935,33.95076277,32.55762643
sant marti,districte,2014,45.61823135,34.22240426,32.9905926
sant marti,districte,2015,45.64660998,34.36648945,33.16345035
sant marti,districte,2016,45.76586401,34.55985468,33.56534599
sant marti,districte,2017,45.96510076,34.56164481,33.80271482
sant marti,districte,2018,46.11987232,34.54541797,33.92494616
sant marti,districte,2019,46.34665476,34.78310358,34.21894422
sant marti,districte,2020,46.65874135,34.71150341,34.25027795
sant marti,districte,2021,46.8487522,34.96384657,34.73336252
sant marti,districte,2022,47.06285018,35.19766692,34.92237311
sant marti,districte,2023,47.24528832,35.41036543,34.94410406
el camp de l'arpa del clot,barri,1997,43.48027359,40.75705143,32.61731168
el camp de l'arpa del clot,barri,1998,43.73501083,41.97070081,33.00902293
el camp de l'arpa del clot,barri,1999,44.02781225,38.25376453,33.16065431
el camp de l'arpa del clot,barri,2000,44.39446589,41.78337401,32.63501397
el camp de l'arpa del clot,barri,2001,44.76910529,39.50881552,31.60582059
el camp de l'arpa del clot,barri,2002,44.89789788,37.16298943,31.32107845
el camp de l'arpa del clot,barri,2003,45.29133123,35.83207126,30.97577002
el camp de l'arpa del clot,barri,2004,45.79422647,35.7652761,30.95568138
el camp de l'arpa del clot,barri,2005,46.14688745,34.76759081,31.32368166
el camp de l'arpa del clot,barri,2006,46.29404614,33.9966791,31.77031648
el camp de l'arpa del clot,barri,2007,46.50264342,33.17819697,31.64421545
el camp de l'arpa del clot,barri,2008,46.67109725,33.02620341,31.72614364
el camp de l'arpa del clot,barri,2009,46.90641434,33.17301048,32.21934905
el camp de l'arpa del clot,barri,2010,47.00063008,33.56708027,32.55672437
el camp de l'arpa del clot,barri,2011,47.24934822,34.01526341,32.6760848
el camp de l'arpa del clot,barri,2012,47.39734189,34.26234922,32.649043
el camp de l'arpa del clot,barri,2013,47.58152187,34.63700166,33.42705907
el camp de l'arpa del clot,barri,2014,47.66284777,35.24315189,34.09371157
el camp de l'arpa del clot,barri,2015,47.5928702,35.34728049,34.07866727
el camp de l'arpa del clot,barri,2016,47.77397,35.38178703,34.2989279
el camp de l'arpa del clot,barri,2017,47.97314461,35.27390613,34.29304
el camp de l'arpa del clot,barri,2018,48.11399914,34.7926105,34.59889053
el camp de l'arpa del clot,barri,2019,48.21246761,35.00992661,34.70137362
el camp de l'arpa del clot,barri,2020,48.49134841,34.74360451,34.6672312
el camp de l'arpa del clot,barri,2021,48.64416652,34.97054464,34.98661686
el camp de l'arpa del clot,barri,2022,48.76579125,35.16557387,35.34281379
el camp de l'arpa del clot,barri,2023,48.93451872,35.25545633,35.45611531
el clot,barri,1997,40.0370103,30.73245562,31.96647652
el clot,barri,1998,40.40003589,31.13404662,32.35110314
el clot,barri,1999,40.61849108,30.59839334,31.43675199
el clot,barri,2000,40.80439515,30.86212137,30.70675134
el clot,barri,2001,41.05081874,30.76015288,30.80205468
el clot,barri,2002,41.27613726,32.30834692,29.94934976
el clot,barri,2003,41.58423223,32.7744819,29.98178367
el clot,barri,2004,41.95584375,33.51803767,30.3282488
el clot,barri,2005,42.36985647,34.31430902,31.18816449
el clot,barri,2006,42.70712549,34.18886427,31.59296022
el clot,barri,2007,42.97422578,32.8170993,31.1286843
el clot,barri,2008,43.33018258,32.37485654,31.5156012
el clot,barri,2009,43.61590447,32.79961439,31.69079822
el clot,barri,2010,43.84418648,33.42929456,31.89296451
el clot,barri,2011,44.0036006,34.22191976,32.29632491
el clot,barri,2012,44.43420427,34.34958198,32.54532903
el clot,barri,2013,44.83760496,34.68412838,33.00374238
el clot,barri,2014,45.11494773,34.5121846,33.57287035
el clot,barri,2015,45.33976927,35.31514311,33.37909655
el clot,barri,2016,45.60628437,34.91421444,34.28559312
el clot,barri,2017,45.82301902,35.00323235,34.11207914
el clot,barri,2018,46.03425391,34.64293127,34.22431095
el clot,barri,2019,46.19970819,35.11949475,34.78643381
el clot,barri,2020,46.64816196,35.05390392,34.91922457
el clot,barri,2021,47.0658926,35.09489142,35.54710524
el clot,barri,2022,47.40674324,35.34874082,35.69986631
el clot,barri,2023,47.68270895,35.35131644,35.97596999
el parc i la llacuna del poblenou,barri,1997,41.81026499,38.15620961,32.52846688
el parc i la llacuna del poblenou,barri,1998,42.19030311,39.7833058,32.20562065
el parc i la llacuna del poblenou,barri,1999,42.46446439,39.02471669,31.7903638
el parc i la llacuna del poblenou,barri,2000,42.82958921,38.04097223,31.9273063
el parc i la llacuna del poblenou,barri,2001,43.4484274,36.36221182,31.38744945
el parc i la llacuna del poblenou,barri,2002,43.91890387,34.21253256,30.90048563
el parc i la llacuna del poblenou,barri,2003,44.33335242,33.19688677,31.18516682
el parc i la llacuna del poblenou,barri,2004,44.67516609,33.62556341,31.21355842
el parc i la llacuna del poblenou,barri,2005,45.16825874,33.18447223,31.27699175
el parc i la llacuna del poblenou,barri,2006,45.45427427,32.44283174,31.75972781
el parc i la llacuna del poblenou,barri,2007,45.59156483,32.25751236,31.42422184
el parc i la llacuna del poblenou,barri,2008,45.89918384,32.82836862,32.12720264
el parc i la llacuna del poblenou,barri,2009,45.89201109,32.54841797,31.801898950000002
el parc i la llacuna del poblenou,barri,2010,45.89441036,32.70504192,31.74160317
el parc i la llacuna del poblenou,barri,2011,45.75055332,32.83104816,31.97287975
el parc i la llacuna del poblenou,barri,2012,45.89044766,33.3637272,32.12374639
el parc i la llacuna del poblenou,barri,2013,45.92409159,33.30606511,32.41999865
el parc i la llacuna del poblenou,barri,2014,45.96232597,33.43318149,32.37169389
el parc i la llacuna del poblenou,barri,2015,45.85279391,33.58472058,32.6278603
el parc i la llacuna del poblenou,barri,2016,45.89183734,33.93437742,32.82527632
el parc i la llacuna del poblenou,barri,2017,45.89235256,34.17684884,32.77535492
el parc i la llacuna del poblenou,barri,2018,46.01107961,34.25320149,32.85800941
el parc i la llacuna del poblenou,barri,2019,46.43875507,34.41628672,33.63985341
el parc i la llacuna del poblenou,barri,2020,46.73345905,35.04059061,33.87346209
el parc i la llacuna del poblenou,barri,2021,46.86069807,35.37914628,34.3936235
el parc i la llacuna del poblenou,barri,2022,47.18292583,34.61906075,34.1160696
el parc i la llacuna del poblenou,barri,2023,47.04091248,34.57584106,34.55878032
la vila olimpica del poblenou,barri,1997,34.95580923,31.04991366,34.36831049
la vila olimpica del poblenou,barri,1998,34.81821207,32.52283507,34.04521311
la vila olimpica del poblenou,barri,1999,34.80308694,33.96367982,33.26954305
la vila olimpica del poblenou,barri,2000,34.85314359,31.96717569,33.6526065
la vila olimpica del poblenou,barri,2001,34.91804537,32.55992749,33.38129023
la vila olimpica del poblenou,barri,2002,35.22797289,32.3723736,32.59283191
la vila olimpica del poblenou,barri,2003,35.63014375,32.86932848,31.69414692
la vila olimpica del poblenou,barri,2004,36.03381771,32.80090331,31.8093452
la vila olimpica del poblenou,barri,2005,36.3623036,32.4342713,32.33301727
la vila olimpica del poblenou,barri,2006,36.70284252,32.45791013,32.76215948
la vila olimpica del poblenou,barri,2007,37.12064696,32.88641552,33.24784219
la vila olimpica del poblenou,barri,2008,37.56701839,33.04650026,33.29580998
la vila olimpica del poblenou,barri,2009,38.01968173,33.12955595,33.30148477
la vila olimpica del poblenou,barri,2010,38.39662033,32.65338867,33.67267448
la vila olimpica del poblenou,barri,2011,38.80725805,32.71193932,35.39172889
la vila olimpica del poblenou,barri,2012,39.46264427,33.05686873,35.77758096
la vila olimpica del poblenou,barri,2013,39.78977016,34.03452258,35.88129855
la vila olimpica del poblenou,barri,2014,40.12522788,34.29304203,36.41868939
la vila olimpica del poblenou,barri,2015,40.54027109,34.88067925,36.3661576
la vila olimpica del poblenou,barri,2016,40.97733308,35.22912785,37.12814959
la vila olimpica del poblenou,barri,2017,41.41996436,35.15592793,36.89098969
la vila olimpica del poblenou,barri,2018,42.07938725,34.75834488,37.42843377
la vila olimpica del poblenou,barri,2019,42.86049054,34.98616078,37.77614922
la vila olimpica del poblenou,barri,2020,43.47636361,34.82264797,37.06754665
la vila olimpica del poblenou,barri,2021,43.94311598,35.46062746,36.66452829
la vila olimpica del poblenou,barri,2022,44.69002318,35.50998461,36.81250152
la vila olimpica del poblenou,barri,2023,45.45900004,35.86698882,36.50477989
el poblenou,barri,1997,44.45015415,39.7679671,32.45770578
el poblenou,barri,1998,44.3134695,37.49033076,32.57604617
el poblenou,barri,1999,44.51302485,39.70431208,30.85421716
el poblenou,barri,2000,44.58286731,38.80515631,29.68546587
el poblenou,barri,2001,44.55284785,37.26540184,30.09779706
el poblenou,barri,2002,44.25372895,35.26386883,29.62742772
el poblenou,barri,2003,43.8944466,34.01348758,30.11659477
el poblenou,barri,2004,43.76690284,33.56366364,29.84471382
el poblenou,barri,2005,43.63733234,33.84420686,30.16433445
el poblenou,barri,2006,43.48320741,33.36728838,30.881964580000002
el poblenou,barri,2007,43.36181222,33.12778781,30.70881028
el poblenou,barri,2008,43.28561946,33.03204736,31.07665851
el poblenou,barri,2009,43.24324399,33.08314261,30.98346396
el poblenou,barri,2010,43.33458674,33.19295816,31.51788547
el poblenou,barri,2011,43.18112461,33.35874331,32.00860349
el poblenou,barri,2012,43.15160185,33.18401786,32.30861126
el poblenou,barri,2013,43.22909914,33.70874832,33.15860611
el poblenou,barri,2014,43.3181272,33.95067963,33.60066649
el poblenou,barri,2015,43.2612917,33.85536631,33.6462569
el poblenou,barri,2016,43.26747891,34.12729259,34.46304423
el poblenou,barri,2017,43.44265092,34.07868495,34.50115511
el poblenou,barri,2018,43.56800666,34.13179412,34.79334318
el poblenou,barri,2019,43.87915837,34.42357955,34.90977184
el poblenou,barri,2020,44.16340048,34.31412759,34.88426113
el poblenou,barri,2021,44.31817038,34.54484134,35.29310793
el poblenou,barri,2022,44.63469422,34.80246853,35.54256984
el poblenou,barri,2023,45.01539058,34.99452669,35.70616159
diagonal mar i el front maritim del poblenou,barri,1997,44.37002256,NA,32.33429153
diagonal mar i el front maritim del poblenou,barri,1998,44.61351448,NA,30.71055527
diagonal mar i el front maritim del poblenou,barri,1999,45.16767889,NA,28.10720847
diagonal mar i el front maritim del poblenou,barri,2000,45.42990047,NA,26.6687771
diagonal mar i el front maritim del poblenou,barri,2001,43.96132723,NA,27.17356652
diagonal mar i el front maritim del poblenou,barri,2002,42.39287423,31.79376612,30.53102574
diagonal mar i el front maritim del poblenou,barri,2003,41.64011691,31.16937222,29.68623752
diagonal mar i el front maritim del poblenou,barri,2004,41.20904677,32.75914677,30.2050734
diagonal mar i el front maritim del poblenou,barri,2005,40.68524711,34.2516919,30.93881957
diagonal mar i el front maritim del poblenou,barri,2006,40.62182752,33.15244159,31.88222608
diagonal mar i el front maritim del poblenou,barri,2007,40.70044974,32.93186677,32.70534923
diagonal mar i el front maritim del poblenou,barri,2008,40.89804456,32.82563366,33.01279204
diagonal mar i el front maritim del poblenou,barri,2009,40.55874733,33.45345654,33.16024865
diagonal mar i el front maritim del poblenou,barri,2010,40.32539309,33.35718341,33.09226702
diagonal mar i el front maritim del poblenou,barri,2011,40.08597613,34.65684826,33.28788283
diagonal mar i el front maritim del poblenou,barri,2012,40.09974751,34.72678455,33.78295094
diagonal mar i el front maritim del poblenou,barri,2013,40.06437248,34.15743715,34.46330265
diagonal mar i el front maritim del poblenou,barri,2014,40.22785028,33.58733523,35.18822606
diagonal mar i el front maritim del poblenou,barri,2015,40.43176578,33.60374893,35.58548035
diagonal mar i el front maritim del poblenou,barri,2016,40.7248864,33.8848648,34.79207717
diagonal mar i el front maritim del poblenou,barri,2017,40.95453363,34.32617296,34.89142987
diagonal mar i el front maritim del poblenou,barri,2018,41.45924465,35.22597474,33.89898121
diagonal mar i el front maritim del poblenou,barri,2019,41.90330201,35.57197729,34.68144129
diagonal mar i el front maritim del poblenou,barri,2020,42.43357581,35.01980433,35.25206116
diagonal mar i el front maritim del poblenou,barri,2021,42.94914128,34.84671613,35.92055688
diagonal mar i el front maritim del poblenou,barri,2022,43.36865898,35.58700741,36.39708002
diagonal mar i el front maritim del poblenou,barri,2023,43.96534957,35.83152959,36.09359457
el besos i el maresme,barri,1997,41.67627099,NA,31.60582345
el besos i el maresme,barri,1998,41.94125197,NA,31.80967972
el besos i el maresme,barri,1999,42.18161292,NA,31.31443873
el besos i el maresme,barri,2000,42.51235427,NA,30.23797304
el besos i el maresme,barri,2001,42.92500312,38.99069941,30.34680323
el besos i el maresme,barri,2002,43.34246968,38.84910098,29.71542584
el besos i el maresme,barri,2003,43.83169726,36.95975834,29.71096416
el besos i el maresme,barri,2004,44.35706167,34.83202661,29.68016528
el besos i el maresme,barri,2005,44.82262882,33.03086711,30.17761595
el besos i el maresme,barri,2006,45.08590029,32.44450604,30.45293706
el besos i el maresme,barri,2007,45.54940827,32.19197566,30.6808951
el besos i el maresme,barri,2008,45.88429851,31.57621556,30.86304347
el besos i el maresme,barri,2009,45.96393753,31.7858846,31.04980319
el besos i el maresme,barri,2010,46.05283466,31.78917172,31.26232114
el besos i el maresme,barri,2011,46.06972869,32.598496,30.81187359
el besos i el maresme,barri,2012,46.22109013,32.85050232,30.68950113
el besos i el maresme,barri,2013,46.2674838,33.41486569,30.7758802
el besos i el maresme,barri,2014,46.38826813,34.41897633,31.11723528
el besos i el maresme,barri,2015,46.00346874,33.64863477,31.6110453
el besos i el maresme,barri,2016,46.0705686,33.57409984,32.1762528
el besos i el maresme,barri,2017,46.19689716,33.6289176,32.68625147
el besos i el maresme,barri,2018,46.07679236,34.11368609,32.66701405
el besos i el maresme,barri,2019,46.06863758,34.22810268,32.68333539
el besos i el maresme,barri,2020,46.31381605,33.94880588,32.84176895
el besos i el maresme,barri,2021,46.1468494,34.77779482,33.52523477
el besos i el maresme,barri,2022,46.019672,35.5719167,33.70978585
el besos i el maresme,barri,2023,45.63959645,36.46017913,33.66916605
provencals del poblenou,barri,1997,39.72718695,33.89299564,28.54068406
provencals del poblenou,barri,1998,39.994703,34.70691308,29.70793154
provencals del poblenou,barri,1999,40.36964123,36.881588,30.12728725
provencals del poblenou,barri,2000,40.82471396,38.38171408,30.34561401
provencals del poblenou,barri,2001,41.12641137,35.79841774,30.16112148
provencals del poblenou,barri,2002,41.52570057,35.99995919,30.33852523
provencals del poblenou,barri,2003,42.04691603,36.45143489,29.83933593
provencals del poblenou,barri,2004,42.41337066,35.00720319,30.61934097
provencals del poblenou,barri,2005,42.86410365,34.24938779,30.42115364
provencals del poblenou,barri,2006,43.04518098,33.81623396,30.93347597
provencals del poblenou,barri,2007,43.06470413,31.75844891,30.89380658
provencals del poblenou,barri,2008,43.14342362,31.41321546,31.28364111
provencals del poblenou,barri,2009,43.24409707,31.45931612,31.36879393
provencals del poblenou,barri,2010,43.38401309,31.77716018,31.86667777
provencals del poblenou,barri,2011,43.74049131,31.71218043,32.26529116
provencals del poblenou,barri,2012,43.75617036,32.04918876,32.56599725
provencals del poblenou,barri,2013,43.94083496,32.79913034,32.76376747
provencals del poblenou,barri,2014,43.92967404,33.63207018,32.88080028
provencals del poblenou,barri,2015,44.08374297,33.9047541,32.9067213
provencals del poblenou,barri,2016,44.16526393,34.0733957,33.08235439
provencals del poblenou,barri,2017,44.412584,33.88040242,33.89666574
provencals del poblenou,barri,2018,44.58804797,33.82574833,34.29838575
provencals del poblenou,barri,2019,44.63518867,33.79166505,34.86817394
provencals del poblenou,barri,2020,44.94032219,34.00522358,34.58279261
provencals del poblenou,barri,2021,45.24247211,34.2943929,34.91929052
provencals del poblenou,barri,2022,45.48189813,34.51429689,34.73156367
provencals del poblenou,barri,2023,45.68269717,35.00909726,34.95109926
